,UF,regiao,data,internacoes,ano,pop,internacao_por_mil
340,Roraima,Norte,2009-08-01,2610,2009,421499.0,6.192185509336914
341,Roraima,Norte,2009-09-01,2558,2009,421499.0,6.068816296124071
342,Roraima,Norte,2009-10-01,2473,2009,421499.0,5.8671550822184635
343,Roraima,Norte,2009-11-01,2447,2009,421499.0,5.805470475612042
344,Roraima,Norte,2009-12-01,2236,2009,421499.0,5.304876168152237
345,Pará,Norte,2009-01-01,42604,2009,7431020.0,5.733264074110957
346,Pará,Norte,2009-02-01,39241,2009,7431020.0,5.280701707168061
347,Pará,Norte,2009-03-01,46754,2009,7431020.0,6.291733840038111
348,Pará,Norte,2009-04-01,45663,2009,7431020.0,6.14491684856184
349,Pará,Norte,2009-05-01,44842,2009,7431020.0,6.034434034627817
350,Pará,Norte,2009-06-01,43580,2009,7431020.0,5.864605397374788
351,Pará,Norte,2009-07-01,44144,2009,7431020.0,5.940503457129708
352,Pará,Norte,2009-08-01,45996,2009,7431020.0,6.189729000863946
353,Pará,Norte,2009-09-01,45576,2009,7431020.0,6.133209169131559
354,Pará,Norte,2009-10-01,44457,2009,7431020.0,5.982624188873129
355,Pará,Norte,2009-11-01,44155,2009,7431020.0,5.941983738436984
356,Pará,Norte,2009-12-01,41346,2009,7431020.0,5.563973720969665
357,Amapá,Norte,2009-01-01,3110,2009,626609.0,4.963222679533808
358,Amapá,Norte,2009-02-01,2687,2009,626609.0,4.288160559455737
359,Amapá,Norte,2009-03-01,3299,2009,626609.0,5.2648461799942226
360,Amapá,Norte,2009-04-01,3236,2009,626609.0,5.164305013174085
361,Amapá,Norte,2009-05-01,3407,2009,626609.0,5.437202465971603
362,Amapá,Norte,2009-06-01,3119,2009,626609.0,4.977585703365256
363,Amapá,Norte,2009-07-01,3086,2009,626609.0,4.9249212826499456
364,Amapá,Norte,2009-08-01,3357,2009,626609.0,5.357407889130223
365,Amapá,Norte,2009-09-01,3228,2009,626609.0,5.151537880879464
366,Amapá,Norte,2009-10-01,3029,2009,626609.0,4.8339554650507734
367,Amapá,Norte,2009-11-01,2885,2009,626609.0,4.6041470837476
368,Amapá,Norte,2009-12-01,2890,2009,626609.0,4.6121265414317385
369,Tocantins,Norte,2009-01-01,8202,2009,1292051.0,6.348046632834153
370,Tocantins,Norte,2009-02-01,7828,2009,1292051.0,6.058584374765393
371,Tocantins,Norte,2009-03-01,9172,2009,1292051.0,7.098790991996446
372,Tocantins,Norte,2009-04-01,8587,2009,1292051.0,6.646022486728465
373,Tocantins,Norte,2009-05-01,8559,2009,1292051.0,6.624351515536151
374,Tocantins,Norte,2009-06-01,8358,2009,1292051.0,6.468784900905614
375,Tocantins,Norte,2009-07-01,7957,2009,1292051.0,6.158425634901409
376,Tocantins,Norte,2009-08-01,8383,2009,1292051.0,6.488133982327323
377,Tocantins,Norte,2009-09-01,8201,2009,1292051.0,6.3472726695772845
378,Tocantins,Norte,2009-10-01,8415,2009,1292051.0,6.51290080654711
379,Tocantins,Norte,2009-11-01,8571,2009,1292051.0,6.633639074618571
380,Tocantins,Norte,2009-12-01,8045,2009,1292051.0,6.226534401505823
381,Maranhão,Nordeste,2009-01-01,28154,2009,6367138.0,4.421766891184077
382,Maranhão,Nordeste,2009-02-01,26533,2009,6367138.0,4.167178408886379
383,Maranhão,Nordeste,2009-03-01,32689,2009,6367138.0,5.134017827161905
384,Maranhão,Nordeste,2009-04-01,30362,2009,6367138.0,4.768547501247814
385,Maranhão,Nordeste,2009-05-01,30650,2009,6367138.0,4.813779754734388
386,Maranhão,Nordeste,2009-06-01,29598,2009,6367138.0,4.648556384359818
387,Maranhão,Nordeste,2009-07-01,29856,2009,6367138.0,4.6890769447748735
388,Maranhão,Nordeste,2009-08-01,30720,2009,6367138.0,4.8247737052345965
389,Maranhão,Nordeste,2009-09-01,31897,2009,6367138.0,5.009629130073826
390,Maranhão,Nordeste,2009-10-01,32414,2009,6367138.0,5.090827307339656
391,Maranhão,Nordeste,2009-11-01,30618,2009,6367138.0,4.808753948791435
392,Maranhão,Nordeste,2009-12-01,28626,2009,6367138.0,4.4958975288426295
393,Piauí,Nordeste,2009-01-01,19666,2009,3145325.0,6.252454038930794
394,Piauí,Nordeste,2009-02-01,17485,2009,3145325.0,5.559043977967301
395,Piauí,Nordeste,2009-03-01,21947,2009,3145325.0,6.977657316811459
396,Piauí,Nordeste,2009-04-01,20394,2009,3145325.0,6.483908658087797
397,Piauí,Nordeste,2009-05-01,20794,2009,3145325.0,6.61108152575648
398,Piauí,Nordeste,2009-06-01,20038,2009,3145325.0,6.370724805862669
399,Piauí,Nordeste,2009-07-01,20602,2009,3145325.0,6.550038549275512
400,Piauí,Nordeste,2009-08-01,20134,2009,3145325.0,6.401246294103153
401,Piauí,Nordeste,2009-09-01,19845,2009,3145325.0,6.309363897212529
402,Piauí,Nordeste,2009-10-01,19742,2009,3145325.0,6.2766168837878435
403,Piauí,Nordeste,2009-11-01,19976,2009,3145325.0,6.3510130113740235
404,Piauí,Nordeste,2009-12-01,18220,2009,3145325.0,5.792724122308505
405,Ceará,Nordeste,2009-01-01,38793,2009,8547809.0,4.538355969348403
406,Ceará,Nordeste,2009-02-01,36858,2009,8547809.0,4.311982169933839
407,Ceará,Nordeste,2009-03-01,46459,2009,8547809.0,5.4351939777783995
408,Ceará,Nordeste,2009-04-01,43941,2009,8547809.0,5.140615565930404
409,Ceará,Nordeste,2009-05-01,43101,2009,8547809.0,5.0423447692853225
410,Ceará,Nordeste,2009-06-01,41229,2009,8547809.0,4.8233412796191395
411,Ceará,Nordeste,2009-07-01,42061,2009,8547809.0,4.920676163915221
412,Ceará,Nordeste,2009-08-01,41328,2009,8547809.0,4.834923194938025
413,Ceará,Nordeste,2009-09-01,40248,2009,8547809.0,4.70857502782292
414,Ceará,Nordeste,2009-10-01,40574,2009,8547809.0,4.746713456044701
415,Ceará,Nordeste,2009-11-01,39162,2009,8547809.0,4.581524926446064
416,Ceará,Nordeste,2009-12-01,38281,2009,8547809.0,4.478457579012352
417,Rio Grande do Norte,Nordeste,2009-01-01,11039,2009,3137541.0,3.5183603975214983
418,Rio Grande do Norte,Nordeste,2009-02-01,11379,2009,3137541.0,3.626725515300039
419,Rio Grande do Norte,Nordeste,2009-03-01,13923,2009,3137541.0,4.437551573031237
420,Rio Grande do Norte,Nordeste,2009-04-01,12981,2009,3137541.0,4.137316452597751
421,Rio Grande do Norte,Nordeste,2009-05-01,15287,2009,3137541.0,4.87228692788397
422,Rio Grande do Norte,Nordeste,2009-06-01,14056,2009,3137541.0,4.479941457338724
423,Rio Grande do Norte,Nordeste,2009-07-01,14786,2009,3137541.0,4.712607739627944
424,Rio Grande do Norte,Nordeste,2009-08-01,14843,2009,3137541.0,4.730774832902582
425,Rio Grande do Norte,Nordeste,2009-09-01,14881,2009,3137541.0,4.742886228419007
426,Rio Grande do Norte,Nordeste,2009-10-01,15180,2009,3137541.0,4.8381837878771945
427,Rio Grande do Norte,Nordeste,2009-11-01,14731,2009,3137541.0,4.695078088222592
428,Rio Grande do Norte,Nordeste,2009-12-01,13700,2009,3137541.0,4.3664768046059
429,Paraíba,Nordeste,2009-01-01,17425,2009,3769977.0,4.622044113266473
430,Paraíba,Nordeste,2009-02-01,16647,2009,3769977.0,4.415676806516326
431,Paraíba,Nordeste,2009-03-01,21219,2009,3769977.0,5.628416300683002
432,Paraíba,Nordeste,2009-04-01,20330,2009,3769977.0,5.392605843483926
433,Paraíba,Nordeste,2009-05-01,21294,2009,3769977.0,5.648310321256602
434,Paraíba,Nordeste,2009-06-01,18773,2009,3769977.0,4.979605976375983
435,Paraíba,Nordeste,2009-07-01,20223,2009,3769977.0,5.364223707465589
436,Paraíba,Nordeste,2009-08-01,20252,2009,3769977.0,5.371916062087381
437,Paraíba,Nordeste,2009-09-01,19790,2009,3769977.0,5.249368895354004
438,Paraíba,Nordeste,2009-10-01,20040,2009,3769977.0,5.3156822972660045
439,Paraíba,Nordeste,2009-11-01,19787,2009,3769977.0,5.24857313453106
440,Paraíba,Nordeste,2009-12-01,18436,2009,3769977.0,4.890215510598606
441,Pernambuco,Nordeste,2009-01-01,39522,2009,8810256.0,4.485908241485832
442,Pernambuco,Nordeste,2009-02-01,34895,2009,8810256.0,3.960724864294522
443,Pernambuco,Nordeste,2009-03-01,45564,2009,8810256.0,5.171699891580903
444,Pernambuco,Nordeste,2009-04-01,42262,2009,8810256.0,4.796909420112197
445,Pernambuco,Nordeste,2009-05-01,44143,2009,8810256.0,5.010410594198398
446,Pernambuco,Nordeste,2009-06-01,40908,2009,8810256.0,4.643224896075664
447,Pernambuco,Nordeste,2009-07-01,42056,2009,8810256.0,4.773527579675324
448,Pernambuco,Nordeste,2009-08-01,42965,2009,8810256.0,4.876702788205019
449,Pernambuco,Nordeste,2009-09-01,42159,2009,8810256.0,4.785218499893761
450,Pernambuco,Nordeste,2009-10-01,42701,2009,8810256.0,4.846737711140289
451,Pernambuco,Nordeste,2009-11-01,41205,2009,8810256.0,4.676935607773486
452,Pernambuco,Nordeste,2009-12-01,38658,2009,8810256.0,4.387840716546716
453,Alagoas,Nordeste,2009-01-01,14142,2009,3156108.0,4.480835256588177
454,Alagoas,Nordeste,2009-02-01,12553,2009,3156108.0,3.977367060949752
455,Alagoas,Nordeste,2009-03-01,16373,2009,3156108.0,5.187718544485803
456,Alagoas,Nordeste,2009-04-01,15566,2009,3156108.0,4.93202387244036
457,Alagoas,Nordeste,2009-05-01,15761,2009,3156108.0,4.993808830369557
458,Alagoas,Nordeste,2009-06-01,14411,2009,3156108.0,4.566066813936659
459,Alagoas,Nordeste,2009-07-01,15377,2009,3156108.0,4.872139990139755
460,Alagoas,Nordeste,2009-08-01,14546,2009,3156108.0,4.608841015579949
461,Alagoas,Nordeste,2009-09-01,14762,2009,3156108.0,4.677279738209212
462,Alagoas,Nordeste,2009-10-01,15466,2009,3156108.0,4.900339278630516
463,Alagoas,Nordeste,2009-11-01,14934,2009,3156108.0,4.7317772395621445
464,Alagoas,Nordeste,2009-12-01,13765,2009,3156108.0,4.361384337925065
465,Sergipe,Nordeste,2009-01-01,7333,2009,2019679.0,3.630774989490904
466,Sergipe,Nordeste,2009-02-01,6962,2009,2019679.0,3.447082432406338
467,Sergipe,Nordeste,2009-03-01,8932,2009,2019679.0,4.422484959243524
468,Sergipe,Nordeste,2009-04-01,8149,2009,2019679.0,4.034799589439708
469,Sergipe,Nordeste,2009-05-01,8665,2009,2019679.0,4.290285733524981
470,Sergipe,Nordeste,2009-06-01,7651,2009,2019679.0,3.788225752706247
471,Sergipe,Nordeste,2009-07-01,8039,2009,2019679.0,3.9803354889564133
472,Sergipe,Nordeste,2009-08-01,7962,2009,2019679.0,3.942210618618107
473,Sergipe,Nordeste,2009-09-01,7826,2009,2019679.0,3.8748731852933065
474,Sergipe,Nordeste,2009-10-01,7772,2009,2019679.0,3.848136263237871
475,Sergipe,Nordeste,2009-11-01,7106,2009,2019679.0,3.5183808912208328
476,Sergipe,Nordeste,2009-12-01,6563,2009,2019679.0,3.2495262861078418
477,Bahia,Nordeste,2009-01-01,67406,2009,14637364.0,4.6050641358649
478,Bahia,Nordeste,2009-02-01,63548,2009,14637364.0,4.341492088329566
479,Bahia,Nordeste,2009-03-01,80844,2009,14637364.0,5.523125611961279
480,Bahia,Nordeste,2009-04-01,75632,2009,14637364.0,5.167050570034331
481,Bahia,Nordeste,2009-05-01,76236,2009,14637364.0,5.208314830457178
482,Bahia,Nordeste,2009-06-01,70351,2009,14637364.0,4.806261564582257
483,Bahia,Nordeste,2009-07-01,74747,2009,14637364.0,5.1065888639511865
484,Bahia,Nordeste,2009-08-01,76067,2009,14637364.0,5.1967690357362155
485,Bahia,Nordeste,2009-09-01,75260,2009,14637364.0,5.141636157985823
486,Bahia,Nordeste,2009-10-01,73881,2009,14637364.0,5.047425205795251
487,Bahia,Nordeste,2009-11-01,73220,2009,14637364.0,5.002266801590778
488,Bahia,Nordeste,2009-12-01,68417,2009,14637364.0,4.674133949254798
489,Minas Gerais,Sudeste,2009-01-01,90567,2009,20033665.0,4.5207404636146205
490,Minas Gerais,Sudeste,2009-02-01,84890,2009,20033665.0,4.237367451237704
491,Minas Gerais,Sudeste,2009-03-01,100890,2009,20033665.0,5.036023114093203
492,Minas Gerais,Sudeste,2009-04-01,92884,2009,20033665.0,4.636395786791883
493,Minas Gerais,Sudeste,2009-05-01,95604,2009,20033665.0,4.7721672494773175
494,Minas Gerais,Sudeste,2009-06-01,92286,2009,20033665.0,4.606546031392658
495,Minas Gerais,Sudeste,2009-07-01,95669,2009,20033665.0,4.775411788107668
496,Minas Gerais,Sudeste,2009-08-01,94976,2009,20033665.0,4.740820014710239
497,Minas Gerais,Sudeste,2009-09-01,95205,2009,20033665.0,4.7522507738848585
498,Minas Gerais,Sudeste,2009-10-01,91499,2009,20033665.0,4.567262155975953
499,Minas Gerais,Sudeste,2009-11-01,89851,2009,20033665.0,4.485000622701837
500,Minas Gerais,Sudeste,2009-12-01,86588,2009,20033665.0,4.322124783458244
501,Espírito Santo,Sudeste,2009-01-01,14931,2009,3487199.0,4.281659865123843
502,Espírito Santo,Sudeste,2009-02-01,13878,2009,3487199.0,3.9796983194821975
503,Espírito Santo,Sudeste,2009-03-01,17414,2009,3487199.0,4.993692645587476
504,Espírito Santo,Sudeste,2009-04-01,16350,2009,3487199.0,4.6885767058318155
505,Espírito Santo,Sudeste,2009-05-01,16736,2009,3487199.0,4.799267262923625
506,Espírito Santo,Sudeste,2009-06-01,16038,2009,3487199.0,4.59910661823429
507,Espírito Santo,Sudeste,2009-07-01,16448,2009,3487199.0,4.716679489756679
508,Espírito Santo,Sudeste,2009-08-01,16863,2009,3487199.0,4.835686176785437
509,Espírito Santo,Sudeste,2009-09-01,16188,2009,3487199.0,4.642121083425408
510,Espírito Santo,Sudeste,2009-10-01,15575,2009,3487199.0,4.466335302344374
511,Espírito Santo,Sudeste,2009-11-01,15663,2009,3487199.0,4.491570455256497
512,Espírito Santo,Sudeste,2009-12-01,14946,2009,3487199.0,4.2859613116429545
513,Rio de Janeiro,Sudeste,2009-01-01,50676,2009,16010429.0,3.1651868916192063
514,Rio de Janeiro,Sudeste,2009-02-01,45915,2009,16010429.0,2.8678182202363223
515,Rio de Janeiro,Sudeste,2009-03-01,58210,2009,16010429.0,3.6357551693336885
516,Rio de Janeiro,Sudeste,2009-04-01,53519,2009,16010429.0,3.3427586481286666
517,Rio de Janeiro,Sudeste,2009-05-01,56570,2009,16010429.0,3.533321936595203
518,Rio de Janeiro,Sudeste,2009-06-01,55188,2009,16010429.0,3.4470032002265523
519,Rio de Janeiro,Sudeste,2009-07-01,57360,2009,16010429.0,3.5826647743167905
520,Rio de Janeiro,Sudeste,2009-08-01,54627,2009,16010429.0,3.4119635395153995
521,Rio de Janeiro,Sudeste,2009-09-01,53774,2009,16010429.0,3.358685766633736
522,Rio de Janeiro,Sudeste,2009-10-01,53984,2009,16010429.0,3.3718022171673225
523,Rio de Janeiro,Sudeste,2009-11-01,52910,2009,16010429.0,3.3047209415812655
524,Rio de Janeiro,Sudeste,2009-12-01,50074,2009,16010429.0,3.1275864000895917
525,São Paulo,Sudeste,2009-01-01,173447,2009,41384039.0,4.191156885387625
526,São Paulo,Sudeste,2009-02-01,167690,2009,41384039.0,4.0520452824819735
527,São Paulo,Sudeste,2009-03-01,203675,2009,41384039.0,4.921583415287232
528,São Paulo,Sudeste,2009-04-01,190741,2009,41384039.0,4.609047463926854
529,São Paulo,Sudeste,2009-05-01,196039,2009,41384039.0,4.737067834292346
530,São Paulo,Sudeste,2009-06-01,191112,2009,41384039.0,4.618012272799183
531,São Paulo,Sudeste,2009-07-01,196803,2009,41384039.0,4.755529057953962
532,São Paulo,Sudeste,2009-08-01,199457,2009,41384039.0,4.8196600626632895
533,São Paulo,Sudeste,2009-09-01,196880,2009,41384039.0,4.757389678663313
534,São Paulo,Sudeste,2009-10-01,194088,2009,41384039.0,4.6899240550203425
535,São Paulo,Sudeste,2009-11-01,185544,2009,41384039.0,4.483467647998302
536,São Paulo,Sudeste,2009-12-01,173700,2009,41384039.0,4.1972703534326365
537,Paraná,Sul,2009-01-01,58061,2009,10686247.0,5.4332451795284165
538,Paraná,Sul,2009-02-01,56829,2009,10686247.0,5.317956809345694
539,Paraná,Sul,2009-03-01,69063,2009,10686247.0,6.4627927840335335
540,Paraná,Sul,2009-04-01,62912,2009,10686247.0,5.887193137122884
541,Paraná,Sul,2009-05-01,65776,2009,10686247.0,6.155201166508691
542,Paraná,Sul,2009-06-01,64057,2009,10686247.0,5.994340201943676
543,Paraná,Sul,2009-07-01,67940,2009,10686247.0,6.357704440108861
544,Paraná,Sul,2009-08-01,66828,2009,10686247.0,6.253645456632249
545,Paraná,Sul,2009-09-01,65013,2009,10686247.0,6.083800982702346
546,Paraná,Sul,2009-10-01,64946,2009,10686247.0,6.077531241791435
547,Paraná,Sul,2009-11-01,63314,2009,10686247.0,5.924811582588349
548,Paraná,Sul,2009-12-01,59262,2009,10686247.0,5.54563262481206
549,Santa Catarina,Sul,2009-01-01,30670,2009,6118743.0,5.012467429993382
550,Santa Catarina,Sul,2009-02-01,28679,2009,6118743.0,4.687073799308126
551,Santa Catarina,Sul,2009-03-01,34217,2009,6118743.0,5.5921616580398945
552,Santa Catarina,Sul,2009-04-01,31468,2009,6118743.0,5.142886373884309
553,Santa Catarina,Sul,2009-05-01,33148,2009,6118743.0,5.4174525715494175
554,Santa Catarina,Sul,2009-06-01,33285,2009,6118743.0,5.439842791239966
555,Santa Catarina,Sul,2009-07-01,34571,2009,6118743.0,5.650016678262186
556,Santa Catarina,Sul,2009-08-01,35187,2009,6118743.0,5.750690950739392
557,Santa Catarina,Sul,2009-09-01,32950,2009,6118743.0,5.385092983967459
558,Santa Catarina,Sul,2009-10-01,33136,2009,6118743.0,5.415491384423238
559,Santa Catarina,Sul,2009-11-01,32068,2009,6118743.0,5.2409457301932765
560,Santa Catarina,Sul,2009-12-01,29920,2009,6118743.0,4.8898932346071735
561,Rio Grande do Sul,Sul,2009-01-01,59078,2009,10914128.0,5.4129839781978
562,Rio Grande do Sul,Sul,2009-02-01,52109,2009,10914128.0,4.774453808861322
563,Rio Grande do Sul,Sul,2009-03-01,63522,2009,10914128.0,5.82016263690512
564,Rio Grande do Sul,Sul,2009-04-01,59407,2009,10914128.0,5.443128392850075
565,Rio Grande do Sul,Sul,2009-05-01,61791,2009,10914128.0,5.661560868628259
566,Rio Grande do Sul,Sul,2009-06-01,61262,2009,10914128.0,5.613091581846942
567,Rio Grande do Sul,Sul,2009-07-01,66785,2009,10914128.0,6.119132925690445
568,Rio Grande do Sul,Sul,2009-08-01,62365,2009,10914128.0,5.71415325163861
569,Rio Grande do Sul,Sul,2009-09-01,60969,2009,10914128.0,5.586245644177895
570,Rio Grande do Sul,Sul,2009-10-01,63003,2009,10914128.0,5.772609593730255
571,Rio Grande do Sul,Sul,2009-11-01,60792,2009,10914128.0,5.570028132343692
572,Rio Grande do Sul,Sul,2009-12-01,58292,2009,10914128.0,5.340967230730664
573,Mato Grosso do Sul,Centro-Oeste,2009-01-01,11884,2009,2360498.0,5.034530848998813
574,Mato Grosso do Sul,Centro-Oeste,2009-02-01,11519,2009,2360498.0,4.8799024612602935
575,Mato Grosso do Sul,Centro-Oeste,2009-03-01,14521,2009,2360498.0,6.151667995482309
576,Mato Grosso do Sul,Centro-Oeste,2009-04-01,13453,2009,2360498.0,5.699221096565216
577,Mato Grosso do Sul,Centro-Oeste,2009-05-01,13163,2009,2360498.0,5.576365665211324
578,Mato Grosso do Sul,Centro-Oeste,2009-06-01,12981,2009,2360498.0,5.499263291051295
579,Mato Grosso do Sul,Centro-Oeste,2009-07-01,13726,2009,2360498.0,5.81487465780526
580,Mato Grosso do Sul,Centro-Oeste,2009-08-01,14409,2009,2360498.0,6.104220380614599
581,Mato Grosso do Sul,Centro-Oeste,2009-09-01,13626,2009,2360498.0,5.77251071595909
582,Mato Grosso do Sul,Centro-Oeste,2009-10-01,13226,2009,2360498.0,5.603054948574411
583,Mato Grosso do Sul,Centro-Oeste,2009-11-01,13429,2009,2360498.0,5.6890537505221355
584,Mato Grosso do Sul,Centro-Oeste,2009-12-01,12494,2009,2360498.0,5.292950894260448
585,Mato Grosso,Centro-Oeste,2009-01-01,13878,2009,3001692.0,4.623392406682631
586,Mato Grosso,Centro-Oeste,2009-02-01,12784,2009,3001692.0,4.258931296082343
587,Mato Grosso,Centro-Oeste,2009-03-01,16552,2009,3001692.0,5.514223311385712
588,Mato Grosso,Centro-Oeste,2009-04-01,15968,2009,3001692.0,5.319666374831262
589,Mato Grosso,Centro-Oeste,2009-05-01,15873,2009,3001692.0,5.288017558097233
590,Mato Grosso,Centro-Oeste,2009-06-01,14763,2009,3001692.0,4.918226120468056
591,Mato Grosso,Centro-Oeste,2009-07-01,14775,2009,3001692.0,4.922223865739722
592,Mato Grosso,Centro-Oeste,2009-08-01,15580,2009,3001692.0,5.190405944380703
593,Mato Grosso,Centro-Oeste,2009-09-01,14671,2009,3001692.0,4.887576740051944
594,Mato Grosso,Centro-Oeste,2009-10-01,14052,2009,3001692.0,4.681359713121799
595,Mato Grosso,Centro-Oeste,2009-11-01,14747,2009,3001692.0,4.912895793439167
596,Mato Grosso,Centro-Oeste,2009-12-01,13942,2009,3001692.0,4.644713714798187
597,Goiás,Centro-Oeste,2009-01-01,28061,2009,5926300.0,4.734994853449876
598,Goiás,Centro-Oeste,2009-02-01,26735,2009,5926300.0,4.511246477566104
599,Goiás,Centro-Oeste,2009-03-01,33745,2009,5926300.0,5.694109309349847
600,Goiás,Centro-Oeste,2009-04-01,31661,2009,5926300.0,5.342456507432968
601,Goiás,Centro-Oeste,2009-05-01,31135,2009,5926300.0,5.253699610212105
602,Goiás,Centro-Oeste,2009-06-01,28794,2009,5926300.0,4.858680795774767
603,Goiás,Centro-Oeste,2009-07-01,29833,2009,5926300.0,5.03400097868822
604,Goiás,Centro-Oeste,2009-08-01,31998,2009,5926300.0,5.399321667819719
605,Goiás,Centro-Oeste,2009-09-01,31121,2009,5926300.0,5.2513372593355045
606,Goiás,Centro-Oeste,2009-10-01,29644,2009,5926300.0,5.002109241854108
607,Goiás,Centro-Oeste,2009-11-01,30215,2009,5926300.0,5.0984594097497595
608,Goiás,Centro-Oeste,2009-12-01,28874,2009,5926300.0,4.872179943641058
609,Distrito Federal,Centro-Oeste,2009-01-01,14664,2009,2606885.0,5.62510429113674
610,Distrito Federal,Centro-Oeste,2009-02-01,14030,2009,2606885.0,5.381902155254259
611,Distrito Federal,Centro-Oeste,2009-03-01,17386,2009,2606885.0,6.66926235718108
612,Distrito Federal,Centro-Oeste,2009-04-01,16146,2009,2606885.0,6.193598873751623
613,Distrito Federal,Centro-Oeste,2009-05-01,16175,2009,2606885.0,6.204723261670538
614,Distrito Federal,Centro-Oeste,2009-06-01,15313,2009,2606885.0,5.874060420770383
615,Distrito Federal,Centro-Oeste,2009-07-01,15674,2009,2606885.0,6.0125398703817
616,Distrito Federal,Centro-Oeste,2009-08-01,15833,2009,2606885.0,6.073532204144026
617,Distrito Federal,Centro-Oeste,2009-09-01,15794,2009,2606885.0,6.058571820391003
618,Distrito Federal,Centro-Oeste,2009-10-01,14766,2009,2606885.0,5.664231448644647
